SERVICIO;ESPECIALIDADES;ING;PASES_A;ING_PASES;ALTAS;DEF;TOTAL;PASES_B;EGR_PASES;DIAS_CAMAS_DISP;PAC_DIA;PROMEDIO_CAMAS_DISP;PROMEDIO_PAC_DIA;PORCENTAJE_OCUP;PROMEDIO_PERM;GIRO;TASA_MORT_HOSP;ANIO;SK_ID_EFECTOR;NOM_EFECTOR_BADATA;OBSERVACIONES
Cirugia;Urología;67;20;87;73;0;73;14;87;748;478;205;131;639;549;4245;0;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Cirugia;Subtotal Cirugia;932;934;1866;1598;19;1617;262;1879;21288;13886;5832;3804;6523;739;3222;101;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Pediatria;Recien Nacido Sano;964;104;1068;984;0;984;80;1064;6855;2238;1878;613;3265;21;5665;0;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Pediatria;Neonatología;227;80;307;210;1;211;105;316;3073;1372;842;376;4465;434;3753;32;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Pediatria;Pediatría;1141;1;1142;1135;0;1135;1;1136;9200;2778;2521;761;302;245;4507;0;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Pediatria;Subtotal Pediatria;2332;185;2517;2329;1;2330;186;2516;19128;6388;5241;175;334;254;4801;4;2017;2126;HOSPITAL GENERAL DE AGUDOS DR. T. ALVAREZ;
Cirugia;Cirugía Cardiovascular;47;14;61;49;2;51;10;61;1473;242;402;66;1643;397;1516;328;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Ginecología;561;2;563;554;2;556;7;563;5856;1563;16;427;2669;278;3519;36;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Neurocirugía;139;32;171;149;2;151;20;171;1821;903;498;247;4959;528;3437;117;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Ortopedia Y Traumatología;260;14;274;248;7;255;18;273;4980;3402;1361;93;6831;1246;2006;256;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Otorrinolaringología;187;1;188;187;0;187;1;188;2474;359;676;98;1451;191;2781;0;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Urología;276;10;286;271;1;272;14;286;4392;1314;12;359;2992;459;2383;35;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Cirugia;Subtotal Cirugia;2123;129;2252;2104;23;2127;120;2247;34891;12361;9533;3377;3543;55;2357;102;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Pediatria;Recien Nacido Sano;837;191;1028;966;0;966;59;1025;3498;3498;956;956;100;341;10725;0;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Pediatria;Neonatología;304;60;364;165;5;170;195;365;7321;4213;20;1151;5755;1154;1825;137;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Pediatria;Pediatría;562;4;566;564;0;564;2;566;6191;2254;1692;616;3641;398;3346;0;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Pediatria;Subtotal Pediatria;1703;255;1958;1695;5;1700;256;1956;17010;9965;4648;2723;5858;509;4209;26;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Tocoginecologia;Obstetricia;1482;7;1489;1490;0;1490;4;1494;10443;8617;2853;2354;8251;577;5236;0;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Tocoginecologia;Subtotal Tocoginecologia;1482;7;1489;1490;0;1490;4;1494;10443;8617;2853;2354;8251;577;5236;0;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Urgencia;Coordinacion Cuidados Intensivos;116;147;263;11;89;100;162;262;3142;2492;858;681;7931;951;3052;3397;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Urgencia;Subtotal Urgencia;116;147;263;11;89;100;162;262;3142;2492;858;681;7931;951;3052;3397;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Urgencia;Total Hospital;6596;875;7471;6346;247;6593;875;7468;98304;52861;26859;14443;5377;802;2455;375;2016;2119;HOSPITAL GENERAL DE AGUDOS B. RIVADAVIA;
Medicina;Cardiología;227;257;484;403;5;408;78;486;4388;2048;1199;56;4667;421;4054;103;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Medicina;Clínica Médica;760;201;961;650;184;834;137;971;24012;23015;6561;6288;9585;237;148;1895;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Medicina;Unidad Coronaria;597;136;733;360;48;408;327;735;2928;2131;8;582;7278;29;9188;653;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Medicina;Subtotal Medicina;1584;594;2178;1413;237;1650;542;2192;31328;27194;856;743;868;1241;2561;1081;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Cirugía General;982;156;1138;1051;19;1070;63;1133;10404;7963;2843;2176;7654;703;3986;168;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Cirugía Cardiovascular;34;1;35;35;0;35;0;35;714;35;195;1;49;1;1794;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Microcirugia Y Cirugia Reparadora;441;4;445;444;0;444;1;445;1729;678;472;185;3921;152;942;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Ginecología;426;46;472;448;3;451;21;472;4954;3427;1354;936;6918;726;3487;64;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Neurocirugía;164;73;237;190;3;193;43;236;4474;3999;1222;1093;8938;1694;1931;127;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Ortopedia Y Traumatología;548;41;589;533;23;556;33;589;10091;9696;2757;2649;9609;1646;2136;39;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Otorrinolaringología;35;0;35;35;0;35;0;35;76;45;21;12;5921;129;16855;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Urología;262;15;277;269;0;269;8;277;1914;1398;523;382;7304;505;5297;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Cirugia;Subtotal Cirugia;2892;336;3228;3005;48;3053;169;3222;34356;27241;9387;7443;7929;845;3432;149;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Pediatria;Recien Nacido Sano;2331;160;2491;2446;0;2446;55;2501;21960;10824;60;2957;4929;433;4168;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Pediatria;Neonatología;335;183;518;203;19;222;289;511;10980;5713;30;1561;5203;1118;1703;372;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Pediatria;Pediatría;825;1;826;825;0;825;1;826;8959;3991;2448;109;4455;483;3374;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Pediatria;Subtotal Pediatria;3491;344;3835;3474;19;3493;345;3838;41899;20528;11448;5609;4899;535;3353;5;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Tocoginecologia;Obstetricia;2847;7;2854;2856;0;2856;1;2857;21960;15785;60;4313;7188;553;4762;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Tocoginecologia;Subtotal Tocoginecologia;2847;7;2854;2856;0;2856;1;2857;21960;15785;60;4313;7188;553;4762;0;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Urgencia;Terapia Intermedia;7;53;60;3;4;7;53;60;2928;580;8;158;1981;967;75;667;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Urgencia;Terapia Intensiva;54;195;249;4;83;87;163;250;4391;2967;12;811;6757;1187;2084;332;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Urgencia;Observación ;548;44;592;44;244;288;300;588;2928;2158;8;59;737;367;735;415;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Urgencia;Subtotal Urgencia;609;292;901;51;331;382;516;898;10247;5705;28;1559;5567;635;3207;3686;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Urgencia;Total Hospital;11423;1573;12996;10799;635;11434;1573;13007;139790;96453;38194;26353;69;844;2994;555;2016;2121;HOSPITAL GENERAL DE AGUDOS DONACION F. SANTOJANNI;
Medicina;Cuidados Paliativos;122;40;162;89;71;160;4;164;1206;1058;33;289;8773;645;4977;4329;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Medicina;Clínica Médica;77;858;935;679;108;787;158;945;17004;14764;4646;4034;8683;1562;2034;1143;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Medicina;Neumotisiología;85;426;511;376;33;409;104;513;15372;5519;42;1508;359;1076;1221;643;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Medicina;Subtotal Medicina;284;1324;1608;1144;212;1356;266;1622;33582;21341;9175;5831;6355;1316;1768;1307;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Cirugía General;507;404;911;832;6;838;63;901;8758;4616;2393;1261;5271;512;3765;67;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Cirugía Toracica;62;33;95;75;2;77;19;96;2138;453;584;124;2119;472;1643;208;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Ginecología;183;14;197;190;0;190;7;197;627;625;171;171;9968;317;115;0;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Ortopedia Y Traumatología;34;135;169;137;0;137;31;168;4430;2813;121;769;635;1674;1388;0;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Urología;218;33;251;231;0;231;20;251;883;881;241;241;9977;351;10404;0;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Cirugia;Subtotal Cirugia;1004;619;1623;1465;8;1473;140;1613;16836;9388;46;2565;5576;582;3507;5;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Terapia Intermedia;13;258;271;97;36;133;140;273;2936;2761;802;754;9404;1011;3403;1319;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Guardia Del Día;3122;63;3185;1263;108;1371;1811;3182;2354;2728;643;745;11589;86;49474;339;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Terapia Intensiva;3;207;210;18;79;97;114;211;2954;2805;807;766;9496;1329;2614;3744;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Subtotal Urgencia;3138;528;3666;1378;223;1601;2065;3666;8244;8294;2252;2266;10061;226;16276;608;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Total Hospital;4426;2471;6897;3987;443;4430;2471;6901;58662;39023;16028;10662;6652;881;2764;10;2016;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Medicina;Cardiología;76;28;104;89;5;94;9;103;884;685;242;187;7749;665;4264;485;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Medicina;Clínica Médica;406;47;453;326;75;401;55;456;5557;4834;1518;1321;8699;106;3003;1645;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Medicina;Subtotal Medicina;482;75;557;415;80;495;64;559;6441;5519;176;1508;8569;987;3176;1431;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Cirugía General;739;47;786;726;16;742;39;781;4615;3343;1261;913;7244;428;6194;205;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Ginecología;106;13;119;117;0;117;2;119;742;310;203;85;4178;261;587;0;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Oftalmología;0;0;0;0;0;0;0;0;385;0;105;0;0;0;;;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Ortopedia Y Traumatología;237;16;253;242;6;248;17;265;3279;2983;896;815;9097;1126;2958;226;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Subtotal Cirugia;1082;76;1158;1085;22;1107;58;1165;9021;6636;2465;1813;7356;57;4727;189;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Pediatria;Recien Nacido Sano;705;230;935;849;0;849;89;938;6866;2523;1876;689;3675;269;50;0;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Pediatria;Neonatología;490;89;579;344;3;347;231;578;3009;2042;822;558;6786;353;7031;52;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Pediatria;Pediatría;543;6;549;548;1;549;3;552;5027;1819;1373;497;3618;33;4019;18;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Pediatria;Subtotal Pediatria;1738;325;2063;1741;4;1745;323;2068;14902;6384;4072;1744;4284;309;5079;19;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Tocoginecologia;Obstetricia;1403;2;1405;1387;0;1387;16;1403;8813;4453;2408;1217;5053;317;5827;0;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Tocoginecologia;Subtotal Tocoginecologia;1403;2;1405;1387;0;1387;16;1403;8813;4453;2408;1217;5053;317;5827;0;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Urgencia;Terapia Intermedia;6;3;9;0;6;6;3;9;210;206;57;56;981;2289;1569;6667;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Urgencia;Terapia Intensiva;80;65;145;8;54;62;82;144;2313;2151;632;588;93;1494;2279;375;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Urgencia;Subtotal Urgencia;86;68;154;8;60;68;85;153;2523;2357;689;644;9342;1541;222;3922;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Urgencia;Total Hospital;4791;546;5337;4636;166;4802;546;5348;41700;25349;11393;6926;6079;528;4215;346;2016;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Medicina;Unidad Coronaria;44;128;172;97;12;109;67;176;1830;1411;5;386;771;802;352;682;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Medicina;Subtotal Medicina;44;128;172;97;12;109;67;176;1830;1411;5;386;771;802;352;682;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Pediatria;Adolescencia;110;2;112;88;0;88;0;88;2235;955;611;261;4273;1085;1441;0;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Pediatria;Pediatría;433;12;445;460;0;460;12;472;4353;3879;1189;106;8911;822;3969;0;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Pediatria;Subtotal Pediatria;543;14;557;548;0;548;12;560;6588;4834;18;1321;7338;863;3111;0;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Urgencia;Terapia Intermedia;1108;493;1601;1407;33;1440;167;1607;10740;6478;2934;177;6032;403;5476;205;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Urgencia;Terapia Intensiva;49;162;211;13;58;71;142;213;2166;1955;592;534;9026;918;3599;2723;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Urgencia;Subtotal Urgencia;1157;655;1812;1420;91;1511;309;1820;12906;8433;3526;2304;6534;463;5161;5;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Area Indiferenciada;Area Indiferenciada - Cuidados Alejados;1779;581;2360;1186;175;1361;990;2351;17078;13209;4666;3609;7735;562;5038;744;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Area Indiferenciada;Subtotal Area Indiferenciada;1779;581;2360;1186;175;1361;990;2351;17078;13209;4666;3609;7735;562;5038;744;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Area Indiferenciada;Total Hospital;3523;1378;4901;3251;278;3529;1378;4907;38402;27887;10492;7619;7262;79;3363;788;2016;2118;HOSPITAL GENERAL DE AGUDOS A. ZUBIZARRETA;
Medicina;Psicopatologia Y Salud Mental;32;7;39;30;0;30;4;34;2852;2014;779;55;7062;5924;436;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Medicina;Subtotal Medicina;32;7;39;30;0;30;4;34;2852;2014;779;55;7062;5924;436;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 1;496;454;950;908;0;908;44;952;8479;7247;2317;198;8547;761;4109;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 2;645;273;918;867;0;867;58;925;7897;6478;2158;177;8203;7;4287;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 3 A;233;154;387;352;0;352;34;386;3512;2879;96;787;8198;746;4023;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 3 B - Presión Negativa;222;130;352;295;0;295;60;355;4661;3432;1273;938;7363;967;2788;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 4;703;313;1016;964;1;965;47;1012;8344;6897;228;1884;8266;682;4439;1;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 5;573;355;928;867;1;868;66;934;8265;6684;2258;1826;8087;716;4136;11;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 6 A;480;118;598;528;2;530;70;600;4471;3023;1222;826;6761;504;4912;33;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 6 B - Presión Positiva;189;50;239;183;2;185;46;231;3019;1639;825;448;5429;71;28;87;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Genereales - Area Indiferenciada;Sector 7;1707;199;1906;1778;0;1778;131;1909;9704;6346;2651;1734;654;332;72;0;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Neonatología Alta Complejidad;83;25;108;12;19;31;75;106;4217;2499;1152;683;5926;2358;92;1792;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Neonatología Mediana Complejidad;167;78;245;208;4;212;27;239;4375;3199;1195;874;7312;1338;1999;167;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Cuidados Intermedios;93;167;260;71;2;73;185;258;2852;1776;779;485;6227;688;3311;78;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Cuidados Intensivos;112;191;303;5;23;28;276;304;3870;2327;1057;636;6013;765;2875;757;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Cirugía Cardiovascular;93;25;118;96;10;106;12;118;2807;1503;767;411;5354;1274;1539;847;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Guardia;2715;0;2715;1311;1;1312;1404;2716;3053;2977;834;813;9751;11;3256;4;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Subtotal Cuidados Especiales;3263;486;3749;1703;59;1762;1979;3741;21174;14281;5785;3902;6745;382;6466;158;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Cuidados Especiales;Total Hospital;8543;2539;11082;8475;65;8540;2539;11079;82378;60920;22508;16645;7395;713;3794;76;2016;2172;HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE;
Medicina;Pediatria;3256;572;3828;3256;11;3267;506;3773;35546;29878;9712;8163;8405;792;3885;29;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Endocrinología;273;0;273;273;0;273;0;273;2088;271;57;74;1298;99;4785;0;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Infecciosas;600;194;794;636;11;647;144;791;9149;8780;25;2399;9597;111;3164;139;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Neonatología;258;18;276;235;12;247;30;277;6634;5911;1813;1615;891;2134;1528;433;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Centro Respiratorio;258;128;386;246;2;248;136;384;4416;3914;1207;1069;8863;1019;3183;52;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Nefrología;373;21;394;384;1;385;12;397;4056;2134;1108;583;5261;538;3582;25;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Medicina;Subtotal Medicina;5018;933;5951;5030;37;5067;828;5895;61889;50888;1691;13904;8222;863;3486;63;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Cirugía General;1695;188;1883;1694;0;1694;191;1885;9524;6271;2602;1713;6584;333;7244;0;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Cirugía Cardiovascular;308;35;343;308;16;324;19;343;8418;4772;23;1304;5669;1391;1491;466;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Cirugía Plástica Y Reparadora - niÃ±os;555;26;581;538;0;538;43;581;3302;1569;902;429;4752;27;644;0;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Neurocirugía;400;101;501;387;9;396;106;502;8083;3482;2208;951;4308;694;2273;179;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Ortopedia Y Traumatología;1334;140;1474;1332;0;1332;136;1468;11687;5950;3193;1626;5091;405;4597;0;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Urologia;304;7;311;301;0;301;11;312;4421;1422;1208;389;3216;456;2583;0;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Cirugia;Subtotal Cirugia;4596;497;5093;4560;25;4585;506;5091;45435;23466;12414;6411;5165;461;4101;49;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Urgencia;Terapia Intermedia;66;474;540;22;1;23;518;541;2922;2388;798;652;8172;441;6776;18;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Urgencia;Terapia Intensiva;100;204;304;3;48;51;256;307;5851;4802;1599;1312;8207;1564;192;1564;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Urgencia;Subtotal Urgencia;166;678;844;25;49;74;774;848;8773;7190;2397;1964;8196;848;3538;578;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Urgencia;Total Hospital;9780;2108;11888;9615;111;9726;2108;11834;116097;81544;3172;2228;7024;838;3066;114;2016;2164;HOSPITAL GENERAL DE NIÑOS RICARDO GUTIERREZ;
Pediatria;Recien Nacido Sano;4420;377;4797;4376;0;4376;418;4794;25254;14389;69;3931;5698;3;6948;0;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Pediatria;Neonatología;1044;949;1993;1002;88;1090;908;1998;29646;17196;81;4698;58;861;2467;44;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Pediatria;Subtotal Pediatria;5464;1326;6790;5378;88;5466;1326;6792;54900;31585;150;863;5753;465;4528;13;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Tocoginecologia;Tocoginecología;6585;141;6726;6632;0;6632;85;6717;35258;27046;9633;739;7671;403;6973;0;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Tocoginecologia;Subtotal Tocoginecologia;6585;141;6726;6632;0;6632;85;6717;35258;27046;9633;739;7671;403;6973;0;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Urgencia;Terapia Intensiva;64;33;97;8;0;8;89;97;730;322;199;88;4411;332;4863;0;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Urgencia;Subtotal Urgencia;64;33;97;8;0;8;89;97;730;322;199;88;4411;332;4863;0;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Urgencia;Total Hospital;12113;1500;13613;12018;88;12106;1500;13606;90888;58953;24833;16107;6486;487;4875;73;2016;2167;HOSPITAL MATERNO INFANTIL R. SARDA;
Medicina;Dermatología;362;21;383;330;2;332;58;390;12341;8123;3372;2219;6582;2083;1157;51;2016;2110;HOSPITAL DE INFECCIOSAS F. MUÑIZ;
Medicina;Infecciosas;1523;276;1799;1487;84;1571;232;1803;42032;30391;11484;8304;723;1686;157;466;2016;2110;HOSPITAL DE INFECCIOSAS F. MUÑIZ;
Urgencia;Subtotal Urgencia;2738;443;3181;1241;226;1467;1710;3177;8514;8506;2333;233;9991;268;1362;711;2017;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Urgencia;Total Hospital;4023;2029;6052;3575;438;4013;2029;6042;53671;36467;14704;9991;6795;909;2729;1091;2017;2124;HOSPITAL GENERAL DE AGUDOS DR. E. TORNU;
Medicina;Cardiología;65;26;91;76;3;79;13;92;837;634;229;174;7575;689;4012;326;2017;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Medicina;Clínica Médica;465;62;527;380;94;474;47;521;5987;5442;164;1491;909;1045;3176;1804;2017;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Medicina;Subtotal Medicina;530;88;618;456;97;553;60;613;6824;6076;187;1665;8904;991;3279;1582;2017;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Cirugía General;634;36;670;633;8;641;35;676;4410;2622;1208;718;5946;388;5595;118;2017;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
Cirugia;Ginecología;142;18;160;158;1;159;1;160;787;454;216;124;5769;284;7421;63;2017;2120;HOSPITAL GENERAL DE AGUDOS D. VELEZ SARSFIELD;
